observation_id,keyword_id,alias_group_id,source,lens,location,language,network,window_start,window_end,precision_mode,raw_text,value_low,value_high,three_month_change,yoy_change,competition,competition_index,bid_low,bid_high,currency,state,pulled_on,run_id,source_file,source_row
ob_000314,kw_000307,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,254
ob_000315,kw_000308,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,255
ob_000316,kw_000309,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,High,67,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,256
ob_000317,kw_000310,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,257
ob_000318,kw_000311,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,7,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,258
ob_000319,kw_000312,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,6,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,259
ob_000320,kw_000313,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,54,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,260
ob_000321,kw_000314,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,0,Medium,43,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,261
ob_000322,kw_000315,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,262
ob_000323,kw_000316,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,263
ob_000324,kw_000317,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,264
ob_000325,kw_000318,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,7,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,265
ob_000326,kw_000319,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,High,90,0.23,0.81,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,266
ob_000327,kw_000320,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,9,High,98,0.44,0.93,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,267
ob_000328,kw_000321,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,268
ob_000329,kw_000322,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,4,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,269
ob_000330,kw_000323,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,3,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,270
ob_000331,kw_000324,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,,,,,,Unknown,,,,GBP,absent,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,271
ob_000332,kw_000325,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,9,High,100,0.29,0.83,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,272
ob_000333,kw_000326,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,46,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,273
ob_000334,kw_000327,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,274
ob_000335,kw_000328,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,37,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,275
ob_000336,kw_000329,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,276
ob_000337,kw_000330,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,High,100,0.26,1.7,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,277
ob_000338,kw_000331,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,7,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,278
ob_000339,kw_000332,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,5,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,279
ob_000340,kw_000333,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,280
ob_000341,kw_000334,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,33,0.37,0.81,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,281
ob_000342,kw_000335,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,282
ob_000343,kw_000336,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,,High,100,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,283
ob_000344,kw_000337,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,57,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,284
ob_000345,kw_000338,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,5000,1000,10000,0,0,Low,28,0.14,0.73,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,285
ob_000346,kw_000339,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,5000,1000,10000,0,0,Low,28,0.14,0.73,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,286
ob_000347,kw_000340,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,5000,1000,10000,0,0,Low,28,0.14,0.73,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,287
ob_000348,kw_000341,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,288
ob_000349,kw_000342,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,,,,,,Unknown,,,,GBP,absent,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,289
ob_000350,kw_000343,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,290
ob_000351,kw_000344,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,291
ob_000352,kw_000345,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,292
ob_000353,kw_000346,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,293
ob_000354,kw_000347,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,294
ob_000355,kw_000348,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,295
ob_000356,kw_000349,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,296
ob_000357,kw_000350,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,5,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,297
ob_000358,kw_000351,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,298
ob_000359,kw_000352,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,299
ob_000360,kw_000353,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,16,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,300
ob_000361,kw_000354,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,18,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,301
ob_000362,kw_000355,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,302
ob_000363,kw_000356,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,0,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,303
ob_000364,kw_000357,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,304
ob_000365,kw_000358,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,305
ob_000366,kw_000359,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,43,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,306
ob_000367,kw_000360,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,27,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,307
ob_000368,kw_000361,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,308
ob_000369,kw_000362,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,7,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,309
ob_000370,kw_000363,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,310
ob_000371,kw_000364,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,43,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,311
ob_000372,kw_000365,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,312
ob_000373,kw_000366,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,313
ob_000374,kw_000367,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,0,High,86,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,314
ob_000375,kw_000368,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,315
ob_000376,kw_000369,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,26,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,316
ob_000377,kw_000370,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,,High,100,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,317
ob_000378,kw_000371,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,318
ob_000379,kw_000372,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,319
ob_000380,kw_000373,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,320
ob_000381,kw_000374,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,321
ob_000382,kw_000375,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,322
ob_000383,kw_000376,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,323
ob_000384,kw_000377,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,8,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,324
ob_000385,kw_000378,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,1,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,325
ob_000386,kw_000379,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,1,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,326
ob_000387,kw_000380,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,327
ob_000388,kw_000381,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,1,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,328
ob_000389,kw_000382,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,1,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,329
ob_000390,kw_000383,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,8,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,330
ob_000391,kw_000384,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,1,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,331
ob_000392,kw_000385,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,6,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,332
ob_000393,kw_000386,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,333
ob_000394,kw_000387,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,334
ob_000395,kw_000388,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,335
ob_000396,kw_000389,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,6,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,336
ob_000397,kw_000390,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,4,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,337
ob_000398,kw_000391,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,338
ob_000399,kw_000392,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,6,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,339
ob_000400,kw_000393,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,1,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,340
ob_000401,kw_000394,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,341
ob_000402,kw_000395,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,342
ob_000403,kw_000396,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,0,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,343
ob_000404,kw_000397,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,,,,,,Unknown,,,,GBP,absent,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,344
ob_000405,kw_000398,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,6,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,345
ob_000406,kw_000399,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,346
ob_000407,kw_000400,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,4,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,347
ob_000408,kw_000401,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,348
ob_000409,kw_000402,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,349
ob_000410,kw_000403,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,350
ob_000411,kw_000404,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,8,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,351
ob_000412,kw_000405,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,1,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,352
ob_000413,kw_000406,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,1,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,353
ob_000414,kw_000407,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,354
ob_000415,kw_000408,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,1,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,355
ob_000416,kw_000409,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,36,1.09,3.91,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,356
ob_000417,kw_000410,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,5,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,357
ob_000418,kw_000411,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,9,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,358
ob_000419,kw_000412,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,359
ob_000420,kw_000413,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,360
ob_000421,kw_000414,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,5,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,361
ob_000422,kw_000415,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,,Low,0,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,362
ob_000423,kw_000416,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,0,Low,5,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,363
ob_000424,kw_000417,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,6,,,GBP,returned,2026-09-08,2026-09-11-01-legacy,raw/gkp-discover-01-whats-on-things-to-do.csv,364
